# wavelength (microns), beta, x (microns), y (microns)
1.2176,10.4000,7074.0000,1895.3099
1.2181,10.4000,7056.0000,1896.1038
1.2186,10.4000,7038.0000,1896.9138
1.2190,10.4000,7020.0000,1897.7166
1.2195,10.4000,7002.0000,1898.5157
1.2199,10.4000,6984.0000,1899.2970
1.2204,10.4000,6966.0000,1900.1052
1.2209,10.4000,6948.0000,1900.9116
1.2213,10.4000,6930.0000,1901.7018
1.2218,10.4000,6912.0000,1902.4973
1.2222,10.4000,6894.0000,1903.3002
1.2227,10.4000,6876.0000,1904.0977
1.2232,10.4000,6858.0000,1904.8843
1.2236,10.4000,6840.0000,1905.6870
1.2241,10.4000,6822.0000,1906.4808
1.2245,10.4000,6804.0000,1907.2638
1.2250,10.4000,6786.0000,1908.0648
1.2254,10.4000,6768.0000,1908.8586
1.2259,10.4000,6750.0000,1909.6488
1.2264,10.4000,6732.0000,1910.4517
1.2268,10.4000,6714.0000,1911.2327
1.2273,10.4000,6696.0000,1912.0320
1.2277,10.4000,6678.0000,1912.8204
1.2282,10.4000,6660.0000,1913.6088
1.2287,10.4000,6642.0000,1914.3899
1.2291,10.4000,6624.0000,1915.1676
1.2296,10.4000,6606.0000,1915.9542
1.2300,10.4000,6588.0000,1916.7444
1.2305,10.4000,6570.0000,1917.5220
1.2310,10.4000,6552.0000,1918.3086
1.2314,10.4000,6534.0000,1919.0844
1.2319,10.4000,6516.0000,1919.8639
1.2323,10.4000,6498.0000,1920.6396
1.2328,10.4000,6480.0000,1921.4261
1.2333,10.4000,6462.0000,1922.2002
1.2337,10.4000,6444.0000,1922.9742
1.2342,10.4000,6426.0000,1923.7321
1.2346,10.4000,6408.0000,1924.5078
1.2351,10.4000,6390.0000,1925.2728
1.2355,10.4000,6372.0000,1926.0269
1.2360,10.4000,6354.0000,1926.8135
1.2365,10.4000,6336.0000,1927.5588
1.2369,10.4000,6318.0000,1928.3311
1.2374,10.4000,6300.0000,1929.0870
1.2378,10.4000,6282.0000,1929.8412
1.2383,10.4000,6264.0000,1930.5955
1.2388,10.4000,6246.0000,1931.3604
1.2392,10.4000,6228.0000,1932.1057
1.2397,10.4000,6210.0000,1932.8381
1.2401,10.4000,6192.0000,1933.5924
1.2406,10.4000,6174.0000,1934.3466
1.2411,10.4000,6156.0000,1935.0828
1.2415,10.4000,6138.0000,1935.8262
1.2420,10.4000,6120.0000,1936.5588
1.2424,10.4000,6102.0000,1937.2825
1.2429,10.4000,6084.0000,1938.0168
1.2433,10.4000,6066.0000,1938.7422
1.2438,10.4000,6048.0000,1939.4658
1.2443,10.4000,6030.0000,1940.1985
1.2447,10.4000,6012.0000,1940.9148
1.2452,10.4000,5994.0000,1941.6277
1.2456,10.4000,5976.0000,1942.3547
1.2461,10.4000,5958.0000,1943.0569
1.2466,10.4000,5940.0000,1943.7732
1.2470,10.4000,5922.0000,1944.4771
1.2475,10.4000,5904.0000,1945.1700
1.2479,10.4000,5886.0000,1945.8666
1.2484,10.4000,5868.0000,1946.5813
1.2489,10.4000,5850.0000,1947.2671
1.2493,10.4000,5832.0000,1947.9618
1.2498,10.4000,5814.0000,1948.6350
1.2502,10.4000,5796.0000,1949.3226
1.2507,10.4000,5778.0000,1949.9958
1.2512,10.4000,5760.0000,1950.6726
1.2516,10.4000,5742.0000,1951.3477
1.2521,10.4000,5724.0000,1952.0117
1.2525,10.4000,5706.0000,1952.6885
1.2530,10.4000,5688.0000,1953.3439
1.2534,10.4000,5670.0000,1953.9989
1.2539,10.4000,5652.0000,1954.6559
1.2544,10.4000,5634.0000,1955.2931
1.2548,10.4000,5616.0000,1955.9376
1.2553,10.4000,5598.0000,1956.5767
1.2557,10.4000,5580.0000,1957.2209
1.2562,10.4000,5562.0000,1957.8474
1.2567,10.4000,5544.0000,1958.4738
1.2571,10.4000,5526.0000,1959.1021
1.2576,10.4000,5508.0000,1959.7085
1.2580,10.4000,5490.0000,1960.3242
1.2585,10.4000,5472.0000,1960.9326
1.2590,10.4000,5454.0000,1961.5375
1.2594,10.4000,5436.0000,1962.1459
1.2599,10.4000,5418.0000,1962.7327
1.2603,10.4000,5400.0000,1963.3195
1.2608,10.4000,5382.0000,1963.9061
1.2612,10.4000,5364.0000,1964.4966
1.2617,10.4000,5346.0000,1965.0618
1.2622,10.4000,5328.0000,1965.6180
1.2626,10.4000,5310.0000,1966.1958
1.2631,10.4000,5292.0000,1966.7448
1.2635,10.4000,5274.0000,1967.3118
1.2640,10.4000,5256.0000,1967.8500
