# wavelength (microns), transmission, emissivity
1.1920,0.8161,0.0000
1.1930,0.8163,0.0000
1.1940,0.8163,0.0000
1.1950,0.8164,0.0000
1.1960,0.8164,0.0000
1.1970,0.8166,0.0000
1.1980,0.8166,0.0000
1.1990,0.8166,0.0000
1.2000,0.8167,0.0000
1.2010,0.8167,0.0000
1.2020,0.8167,0.0000
1.2030,0.8170,0.0000
1.2040,0.8170,0.0000
1.2050,0.8170,0.0000
1.2060,0.8172,0.0000
1.2070,0.8172,0.0000
1.2080,0.8172,0.0000
1.2090,0.8174,0.0000
1.2100,0.8174,0.0000
1.2110,0.8174,0.0000
1.2120,0.8176,0.0000
1.2130,0.8176,0.0000
1.2140,0.8176,0.0000
1.2150,0.8179,0.0000
1.2160,0.8179,0.0000
1.2170,0.8179,0.0000
1.2180,0.8181,0.0000
1.2190,0.8181,0.0000
1.2200,0.8181,0.0000
1.2210,0.8182,0.0000
1.2220,0.8183,0.0000
1.2230,0.8185,0.0000
1.2240,0.8185,0.0000
1.2250,0.8185,0.0000
1.2260,0.8187,0.0000
1.2270,0.8188,0.0000
1.2280,0.8188,0.0000
1.2290,0.8189,0.0000
1.2300,0.8189,0.0000
1.2310,0.8191,0.0000
1.2320,0.8191,0.0000
1.2330,0.8192,0.0000
1.2340,0.8194,0.0000
1.2350,0.8194,0.0000
1.2360,0.8195,0.0000
1.2370,0.8195,0.0000
1.2380,0.8198,0.0000
1.2390,0.8198,0.0000
1.2400,0.8198,0.0000
1.2410,0.8200,0.0000
1.2420,0.8200,0.0000
1.2430,0.8202,0.0000
1.2440,0.8203,0.0000
1.2450,0.8204,0.0000
1.2460,0.8204,0.0000
1.2470,0.8204,0.0000
1.2480,0.8206,0.0000
1.2490,0.8207,0.0000
1.2500,0.8209,0.0000
1.2510,0.8209,0.0000
1.2520,0.8210,0.0000
1.2530,0.8210,0.0000
1.2540,0.8213,0.0000
1.2550,0.8213,0.0000
1.2560,0.8215,0.0000
1.2570,0.8215,0.0000
1.2580,0.8217,0.0000
1.2590,0.8218,0.0000
1.2600,0.8218,0.0000
