# wavelength (microns), beta, x (microns), y (microns)
1.4825,0.0000,41941.5156,0.0000
1.4840,0.0000,41984.4141,0.0000
1.4855,0.0000,42027.3242,0.0000
1.4870,0.0000,42070.2266,0.0000
1.4885,0.0000,42113.1367,0.0000
1.4900,0.0000,42156.0430,0.0000
1.4915,0.0000,42198.9570,0.0000
1.4930,0.0000,42241.8672,0.0000
1.4945,0.0000,42284.7812,0.0000
1.4960,0.0000,42327.6992,0.0000
1.4975,0.0000,42370.6172,0.0000
1.4990,0.0000,42413.5312,0.0000
1.5005,0.0000,42456.4531,0.0000
1.5020,0.0000,42499.3789,0.0000
1.5035,0.0000,42542.3008,0.0000
1.5050,0.0000,42585.2266,0.0000
1.5065,0.0000,42628.1523,0.0000
1.5080,0.0000,42671.0820,0.0000
1.5095,0.0000,42714.0117,0.0000
1.5110,0.0000,42756.9492,0.0000
1.5125,0.0000,42799.8828,0.0000
1.5140,0.0000,42842.8203,0.0000
1.5155,0.0000,42885.7500,0.0000
1.5170,0.0000,42928.6914,0.0000
1.5185,0.0000,42971.6289,0.0000
1.5200,0.0000,43014.5781,0.0000
1.5215,0.0000,43057.5195,0.0000
1.5230,0.0000,43100.4648,0.0000
1.5245,0.0000,43143.4141,0.0000
1.5260,0.0000,43186.3633,0.0000
1.5275,0.0000,43229.3125,0.0000
1.5290,0.0000,43272.2695,0.0000
1.5305,0.0000,43315.2188,0.0000
1.5320,0.0000,43358.1758,0.0000
1.5335,0.0000,43401.1328,0.0000
1.5350,0.0000,43444.0898,0.0000
1.5365,0.0000,43487.0547,0.0000
1.5380,0.0000,43530.0156,0.0000
1.5395,0.0000,43572.9805,0.0000
1.5410,0.0000,43615.9531,0.0000
1.5425,0.0000,43658.9180,0.0000
1.5440,0.0000,43701.8906,0.0000
1.5455,0.0000,43744.8594,0.0000
1.5470,0.0000,43787.8359,0.0000
1.5485,0.0000,43830.8047,0.0000
1.5500,0.0000,43873.7812,0.0000
1.5515,0.0000,43916.7578,0.0000
1.5530,0.0000,43959.7383,0.0000
1.5545,0.0000,44002.7227,0.0000
1.5560,0.0000,44045.7109,0.0000
1.5575,0.0000,44088.6914,0.0000
1.5590,0.0000,44131.6797,0.0000
1.5605,0.0000,44174.6680,0.0000
1.5620,0.0000,44217.6602,0.0000
1.5635,0.0000,44260.6562,0.0000
1.5650,0.0000,44303.6484,0.0000
1.5665,0.0000,44346.6445,0.0000
1.5680,0.0000,44389.6406,0.0000
1.5695,0.0000,44432.6406,0.0000
1.5710,0.0000,44475.6445,0.0000
1.5725,0.0000,44518.6406,0.0000
1.5740,0.0000,44561.6445,0.0000
1.5755,0.0000,44604.6602,0.0000
1.5770,0.0000,44647.6641,0.0000
1.5785,0.0000,44690.6797,0.0000
1.5800,0.0000,44733.6914,0.0000
1.5815,0.0000,44776.6992,0.0000
1.5830,0.0000,44819.7148,0.0000
1.5845,0.0000,44862.7344,0.0000
1.5860,0.0000,44905.7500,0.0000
1.5875,0.0000,44948.7734,0.0000
1.5890,0.0000,44991.7969,0.0000
1.5905,0.0000,45034.8203,0.0000
1.5920,0.0000,45077.8438,0.0000
1.5935,0.0000,45120.8750,0.0000
1.5950,0.0000,45163.9023,0.0000
1.5965,0.0000,45206.9375,0.0000
1.5980,0.0000,45249.9688,0.0000
1.5995,0.0000,45293.0039,0.0000
1.6010,0.0000,45336.0469,0.0000
1.6025,0.0000,45379.0820,0.0000
1.6040,0.0000,45422.1250,0.0000
1.6055,0.0000,45465.1641,0.0000
1.6070,0.0000,45508.2109,0.0000
1.6085,0.0000,45551.2578,0.0000
1.6100,0.0000,45594.3047,0.0000
1.6115,0.0000,45637.3555,0.0000
1.6130,0.0000,45680.4102,0.0000
1.6145,0.0000,45723.4609,0.0000
1.6160,0.0000,45766.5195,0.0000
1.6175,0.0000,45809.5742,0.0000
1.6190,0.0000,45852.6328,0.0000
1.6205,0.0000,45895.6953,0.0000
1.6220,0.0000,45938.7539,0.0000
1.6235,0.0000,45981.8203,0.0000
1.6250,0.0000,46024.8867,0.0000
1.6265,0.0000,46067.9609,0.0000
1.6280,0.0000,46111.0234,0.0000
1.6295,0.0000,46154.1016,0.0000
1.6310,0.0000,46197.1758,0.0000
1.6325,0.0000,46240.2500,0.0000
1.6340,0.0000,46283.3281,0.0000
1.6355,0.0000,46326.4062,0.0000
1.6370,0.0000,46369.4883,0.0000
1.6385,0.0000,46412.5742,0.0000
1.6400,0.0000,46455.6562,0.0000
1.6415,0.0000,46498.7461,0.0000
1.6430,0.0000,46541.8398,0.0000
1.6445,0.0000,46584.9258,0.0000
1.6460,0.0000,46628.0195,0.0000
1.6475,0.0000,46671.1172,0.0000
1.6490,0.0000,46714.2109,0.0000
1.6505,0.0000,46757.3086,0.0000
1.6520,0.0000,46800.4102,0.0000
1.6535,0.0000,46843.5117,0.0000
1.6550,0.0000,46886.6172,0.0000
1.6565,0.0000,46929.7227,0.0000
1.6580,0.0000,46972.8320,0.0000
1.6595,0.0000,47015.9375,0.0000
1.6610,0.0000,47059.0547,0.0000
1.6625,0.0000,47102.1680,0.0000
1.6640,0.0000,47145.2812,0.0000
1.6655,0.0000,47188.4023,0.0000
1.6670,0.0000,47231.5195,0.0000
1.6685,0.0000,47274.6406,0.0000
1.6700,0.0000,47317.7695,0.0000
1.6715,0.0000,47360.8906,0.0000
1.6730,0.0000,47404.0195,0.0000
1.6745,0.0000,47447.1484,0.0000
1.6760,0.0000,47490.2812,0.0000
1.6775,0.0000,47533.4141,0.0000
1.6790,0.0000,47576.5469,0.0000
1.6805,0.0000,47619.6875,0.0000
1.6820,0.0000,47662.8281,0.0000
1.6835,0.0000,47705.9688,0.0000
1.6850,0.0000,47749.1055,0.0000
1.6865,0.0000,47792.2539,0.0000
1.6880,0.0000,47835.3984,0.0000
1.6895,0.0000,47878.5508,0.0000
1.6910,0.0000,47921.7031,0.0000
1.6925,0.0000,47964.8555,0.0000
1.6940,0.0000,48008.0078,0.0000
1.6955,0.0000,48051.1680,0.0000
1.6970,0.0000,48094.3242,0.0000
1.6985,0.0000,48137.4883,0.0000
1.7000,0.0000,48180.6523,0.0000
1.7015,0.0000,48223.8164,0.0000
1.7030,0.0000,48266.9766,0.0000
1.7045,0.0000,48310.1484,0.0000
1.7060,0.0000,48353.3164,0.0000
1.7075,0.0000,48396.4922,0.0000
1.7090,0.0000,48439.6641,0.0000
1.7105,0.0000,48482.8477,0.0000
1.7120,0.0000,48526.0234,0.0000
1.7135,0.0000,48569.2031,0.0000
1.7150,0.0000,48612.3906,0.0000
1.7165,0.0000,48655.5742,0.0000
1.7180,0.0000,48698.7617,0.0000
1.7195,0.0000,48741.9492,0.0000
1.7210,0.0000,48785.1406,0.0000
1.7225,0.0000,48828.3320,0.0000
1.7240,0.0000,48871.5312,0.0000
1.7255,0.0000,48914.7227,0.0000
1.7270,0.0000,48957.9258,0.0000
1.7285,0.0000,49001.1289,0.0000
1.7300,0.0000,49044.3320,0.0000
1.7315,0.0000,49087.5391,0.0000
1.7330,0.0000,49130.7422,0.0000
1.7345,0.0000,49173.9531,0.0000
1.7360,0.0000,49217.1641,0.0000
1.7375,0.0000,49260.3750,0.0000
1.7390,0.0000,49303.5938,0.0000
1.7405,0.0000,49346.8125,0.0000
1.7420,0.0000,49390.0312,0.0000
1.7435,0.0000,49433.2500,0.0000
1.7450,0.0000,49476.4766,0.0000
1.7465,0.0000,49519.6992,0.0000
1.7480,0.0000,49562.9336,0.0000
1.7495,0.0000,49606.1602,0.0000
1.7510,0.0000,49649.3906,0.0000
1.7525,0.0000,49692.6250,0.0000
1.7540,0.0000,49735.8594,0.0000
1.7555,0.0000,49779.1016,0.0000
1.7570,0.0000,49822.3438,0.0000
1.7585,0.0000,49865.5820,0.0000
1.7600,0.0000,49908.8281,0.0000
1.7615,0.0000,49952.0781,0.0000
1.7630,0.0000,49995.3242,0.0000
1.7645,0.0000,50038.5820,0.0000
1.7660,0.0000,50081.8281,0.0000
1.7675,0.0000,50125.0820,0.0000
1.7690,0.0000,50168.3438,0.0000
1.7705,0.0000,50211.6016,0.0000
1.7720,0.0000,50254.8633,0.0000
1.7735,0.0000,50298.1250,0.0000
1.7750,0.0000,50341.3906,0.0000
1.7765,0.0000,50384.6602,0.0000
1.7780,0.0000,50427.9258,0.0000
1.7795,0.0000,50471.2031,0.0000
1.7810,0.0000,50514.4805,0.0000
1.7825,0.0000,50557.7578,0.0000
1.7840,0.0000,50601.0352,0.0000
1.7855,0.0000,50644.3125,0.0000
1.7870,0.0000,50687.5938,0.0000
1.7885,0.0000,50730.8828,0.0000
1.7900,0.0000,50774.1680,0.0000
1.7915,0.0000,50817.4570,0.0000
1.7930,0.0000,50860.7500,0.0000
1.7945,0.0000,50904.0469,0.0000
1.7960,0.0000,50947.3398,0.0000
1.7975,0.0000,50990.6367,0.0000
1.7990,0.0000,51033.9414,0.0000
1.8005,0.0000,51077.2422,0.0000
1.8020,0.0000,51120.5508,0.0000
1.8035,0.0000,51163.8516,0.0000
1.8050,0.0000,51207.1602,0.0000
1.8065,0.0000,51250.4727,0.0000
1.8080,0.0000,51293.7852,0.0000
1.8095,0.0000,51337.1016,0.0000
1.8110,0.0000,51380.4219,0.0000
1.8125,0.0000,51423.7422,0.0000
1.8140,0.0000,51467.0664,0.0000
1.8155,0.0000,51510.3867,0.0000
1.8170,0.0000,51553.7188,0.0000
1.8185,0.0000,51597.0430,0.0000
1.8200,0.0000,51640.3789,0.0000
1.8215,0.0000,51683.7070,0.0000
1.8230,0.0000,51727.0430,0.0000
1.8245,0.0000,51770.3828,0.0000
1.8260,0.0000,51813.7266,0.0000
1.8275,0.0000,51857.0703,0.0000
1.8290,0.0000,51900.4062,0.0000
1.8305,0.0000,51943.7578,0.0000
1.8320,0.0000,51987.1055,0.0000
1.8335,0.0000,52030.4609,0.0000
1.8350,0.0000,52073.8125,0.0000
1.8365,0.0000,52117.1680,0.0000
1.8380,0.0000,52160.5273,0.0000
1.8395,0.0000,52203.8906,0.0000
1.8410,0.0000,52247.2461,0.0000
1.8425,0.0000,52290.6172,0.0000
1.8440,0.0000,52333.9805,0.0000
1.8455,0.0000,52377.3516,0.0000
1.8470,0.0000,52420.7227,0.0000
1.8485,0.0000,52464.0977,0.0000
1.8500,0.0000,52507.4727,0.0000
1.8515,0.0000,52550.8516,0.0000
1.8530,0.0000,52594.2344,0.0000
1.8545,0.0000,52637.6211,0.0000
1.8560,0.0000,52681.0000,0.0000
1.8575,0.0000,52724.3906,0.0000
1.8590,0.0000,52767.7773,0.0000
1.8605,0.0000,52811.1719,0.0000
1.8620,0.0000,52854.5664,0.0000
1.8635,0.0000,52897.9648,0.0000
1.8650,0.0000,52941.3633,0.0000
1.8665,0.0000,52984.7617,0.0000
1.8680,0.0000,53028.1680,0.0000
1.8695,0.0000,53071.5781,0.0000
1.8710,0.0000,53114.9844,0.0000
1.8725,0.0000,53158.3945,0.0000
1.8740,0.0000,53201.8086,0.0000
1.8755,0.0000,53245.2227,0.0000
1.8770,0.0000,53288.6406,0.0000
1.8785,0.0000,53332.0625,0.0000
1.8800,0.0000,53375.4844,0.0000
1.8815,0.0000,53418.9062,0.0000
1.8830,0.0000,53462.3438,0.0000
1.8845,0.0000,53505.7695,0.0000
1.8860,0.0000,53549.1992,0.0000
1.8875,0.0000,53592.6367,0.0000
1.8890,0.0000,53636.0703,0.0000
1.8905,0.0000,53679.5078,0.0000
1.8920,0.0000,53722.9531,0.0000
1.8935,0.0000,53766.3945,0.0000
1.8950,0.0000,53809.8438,0.0000
1.8965,0.0000,53853.2930,0.0000
1.8980,0.0000,53896.7422,0.0000
1.8995,0.0000,53940.1953,0.0000
1.9010,0.0000,53983.6523,0.0000
1.9025,0.0000,54027.1133,0.0000
1.9040,0.0000,54070.5781,0.0000
1.9055,0.0000,54114.0391,0.0000
1.9070,0.0000,54157.4961,0.0000
1.9085,0.0000,54200.9648,0.0000
1.9100,0.0000,54244.4414,0.0000
1.9115,0.0000,54287.9141,0.0000
1.9130,0.0000,54331.3867,0.0000
1.9145,0.0000,54374.8633,0.0000
1.9160,0.0000,54418.3477,0.0000
1.9175,0.0000,54461.8281,0.0000
1.9190,0.0000,54505.3125,0.0000
1.9205,0.0000,54548.8008,0.0000
1.9220,0.0000,54592.2969,0.0000
1.9235,0.0000,54635.7773,0.0000
1.9250,0.0000,54679.2773,0.0000
1.9265,0.0000,54722.7734,0.0000
1.9280,0.0000,54766.2695,0.0000
1.9295,0.0000,54809.7773,0.0000
1.9310,0.0000,54853.2812,0.0000
1.9325,0.0000,54896.7930,0.0000
1.9340,0.0000,54940.3008,0.0000
1.9355,0.0000,54983.8125,0.0000
1.9370,0.0000,55027.3281,0.0000
1.9385,0.0000,55070.8438,0.0000
1.9400,0.0000,55114.3594,0.0000
1.9415,0.0000,55157.8789,0.0000
1.9430,0.0000,55201.4062,0.0000
1.9445,0.0000,55244.9297,0.0000
1.9460,0.0000,55288.4648,0.0000
1.9475,0.0000,55331.9961,0.0000
1.9490,0.0000,55375.5312,0.0000
1.9505,0.0000,55419.0703,0.0000
1.9520,0.0000,55462.6055,0.0000
1.9535,0.0000,55506.1523,0.0000
1.9550,0.0000,55549.6953,0.0000
1.9565,0.0000,55593.2461,0.0000
1.9580,0.0000,55636.7930,0.0000
1.9595,0.0000,55680.3438,0.0000
1.9610,0.0000,55723.8984,0.0000
1.9625,0.0000,55767.4570,0.0000
1.9640,0.0000,55811.0156,0.0000
1.9655,0.0000,55854.5781,0.0000
1.9670,0.0000,55898.1484,0.0000
1.9685,0.0000,55941.7148,0.0000
1.9700,0.0000,55985.2852,0.0000
1.9715,0.0000,56028.8555,0.0000
1.9730,0.0000,56072.4336,0.0000
1.9745,0.0000,56116.0117,0.0000
1.9760,0.0000,56159.5898,0.0000
1.9775,0.0000,56203.1719,0.0000
1.9790,0.0000,56246.7578,0.0000
1.9805,0.0000,56290.3477,0.0000
1.9820,0.0000,56333.9375,0.0000
1.9835,0.0000,56377.5312,0.0000
1.9850,0.0000,56421.1250,0.0000
1.9865,0.0000,56464.7266,0.0000
1.9880,0.0000,56508.3281,0.0000
1.9895,0.0000,56551.9336,0.0000
1.9910,0.0000,56595.5391,0.0000
1.9925,0.0000,56639.1445,0.0000
1.9940,0.0000,56682.7578,0.0000
1.9955,0.0000,56726.3711,0.0000
1.9970,0.0000,56769.9883,0.0000
1.9985,0.0000,56813.6094,0.0000
2.0000,0.0000,56857.2305,0.0000
