# wavelength (microns), transmission, emissivity
3.5580,0.8780,0.0000
3.5635,0.8782,0.0000
3.5690,0.8783,0.0000
3.5745,0.8785,0.0000
3.5800,0.8787,0.0000
3.5855,0.8788,0.0000
3.5910,0.8789,0.0000
3.5965,0.8789,0.0000
3.6020,0.8790,0.0000
3.6075,0.8791,0.0000
3.6130,0.8792,0.0000
3.6185,0.8794,0.0000
3.6240,0.8796,0.0000
3.6295,0.8798,0.0000
3.6350,0.8800,0.0000
3.6405,0.8801,0.0000
3.6460,0.8802,0.0000
3.6515,0.8803,0.0000
3.6570,0.8805,0.0000
3.6625,0.8806,0.0000
3.6680,0.8808,0.0000
3.6735,0.8811,0.0000
3.6790,0.8813,0.0000
3.6845,0.8815,0.0000
3.6900,0.8817,0.0000
3.6955,0.8818,0.0000
3.7010,0.8818,0.0000
3.7065,0.8818,0.0000
3.7120,0.8819,0.0000
3.7175,0.8819,0.0000
3.7230,0.8818,0.0000
3.7285,0.8817,0.0000
3.7340,0.8817,0.0000
3.7395,0.8816,0.0000
3.7450,0.8815,0.0000
3.7505,0.8814,0.0000
3.7560,0.8813,0.0000
3.7615,0.8813,0.0000
3.7670,0.8813,0.0000
3.7725,0.8813,0.0000
3.7780,0.8812,0.0000
3.7835,0.8812,0.0000
3.7890,0.8813,0.0000
3.7945,0.8813,0.0000
3.8000,0.8814,0.0000
3.8055,0.8814,0.0000
3.8110,0.8814,0.0000
3.8165,0.8815,0.0000
3.8220,0.8816,0.0000
3.8275,0.8817,0.0000
3.8330,0.8818,0.0000
3.8385,0.8818,0.0000
3.8440,0.8819,0.0000
3.8495,0.8819,0.0000
3.8550,0.8819,0.0000
3.8605,0.8819,0.0000
3.8660,0.8819,0.0000
3.8715,0.8819,0.0000
3.8770,0.8819,0.0000
3.8825,0.8820,0.0000
3.8880,0.8820,0.0000
3.8935,0.8820,0.0000
3.8990,0.8820,0.0000
3.9045,0.8820,0.0000
3.9100,0.8819,0.0000
3.9155,0.8817,0.0000
3.9210,0.8816,0.0000
3.9265,0.8814,0.0000
3.9320,0.8812,0.0000
3.9375,0.8811,0.0000
3.9430,0.8810,0.0000
3.9485,0.8809,0.0000
3.9540,0.8809,0.0000
3.9595,0.8810,0.0000
3.9650,0.8811,0.0000
3.9705,0.8813,0.0000
3.9760,0.8814,0.0000
3.9815,0.8815,0.0000
3.9870,0.8816,0.0000
3.9925,0.8817,0.0000
3.9980,0.8819,0.0000
4.0035,0.8820,0.0000
4.0090,0.8821,0.0000
4.0145,0.8822,0.0000
4.0200,0.8823,0.0000
4.0255,0.8824,0.0000
4.0310,0.8825,0.0000
4.0365,0.8826,0.0000
4.0420,0.8827,0.0000
4.0475,0.8829,0.0000
4.0530,0.8830,0.0000
4.0585,0.8830,0.0000
4.0640,0.8830,0.0000
4.0695,0.8830,0.0000
4.0750,0.8830,0.0000
4.0805,0.8830,0.0000
4.0860,0.8831,0.0000
4.0915,0.8831,0.0000
4.0970,0.8832,0.0000
4.1025,0.8832,0.0000
4.1080,0.8833,0.0000
4.1135,0.8833,0.0000
4.1190,0.8833,0.0000
4.1245,0.8833,0.0000
4.1300,0.8833,0.0000
4.1355,0.8833,0.0000
4.1410,0.8832,0.0000
4.1465,0.8832,0.0000
4.1520,0.8831,0.0000
4.1575,0.8832,0.0000
4.1630,0.8832,0.0000
4.1685,0.8832,0.0000
4.1740,0.8832,0.0000
4.1795,0.8833,0.0000
4.1850,0.8833,0.0000
4.1905,0.8833,0.0000
4.1960,0.8833,0.0000
4.2015,0.8833,0.0000
4.2070,0.8833,0.0000
4.2125,0.8834,0.0000
4.2180,0.8834,0.0000
4.2235,0.8834,0.0000
4.2290,0.8834,0.0000
4.2345,0.8833,0.0000
4.2400,0.8832,0.0000
4.2455,0.8831,0.0000
4.2510,0.8830,0.0000
4.2565,0.8829,0.0000
4.2620,0.8828,0.0000
4.2675,0.8827,0.0000
4.2730,0.8827,0.0000
4.2785,0.8826,0.0000
4.2840,0.8826,0.0000
4.2895,0.8825,0.0000
4.2950,0.8825,0.0000
4.3005,0.8825,0.0000
4.3060,0.8824,0.0000
4.3115,0.8824,0.0000
4.3170,0.8823,0.0000
4.3225,0.8823,0.0000
4.3280,0.8823,0.0000
4.3335,0.8823,0.0000
4.3390,0.8822,0.0000
4.3445,0.8822,0.0000
4.3500,0.8822,0.0000
4.3555,0.8823,0.0000
4.3610,0.8825,0.0000
4.3665,0.8827,0.0000
4.3720,0.8828,0.0000
4.3775,0.8829,0.0000
4.3830,0.8829,0.0000
4.3885,0.8830,0.0000
4.3940,0.8831,0.0000
4.3995,0.8832,0.0000
4.4050,0.8833,0.0000
4.4105,0.8834,0.0000
4.4160,0.8835,0.0000
4.4215,0.8837,0.0000
4.4270,0.8838,0.0000
4.4325,0.8840,0.0000
4.4380,0.8842,0.0000
4.4435,0.8844,0.0000
4.4490,0.8844,0.0000
4.4545,0.8845,0.0000
4.4600,0.8845,0.0000
4.4655,0.8845,0.0000
4.4710,0.8846,0.0000
4.4765,0.8847,0.0000
4.4820,0.8848,0.0000
4.4875,0.8848,0.0000
4.4930,0.8848,0.0000
4.4985,0.8848,0.0000
4.5040,0.8848,0.0000
4.5095,0.8848,0.0000
4.5150,0.8847,0.0000
4.5205,0.8847,0.0000
4.5260,0.8846,0.0000
4.5315,0.8845,0.0000
4.5370,0.8845,0.0000
4.5425,0.8845,0.0000
4.5480,0.8845,0.0000
4.5535,0.8846,0.0000
4.5590,0.8846,0.0000
4.5645,0.8847,0.0000
4.5700,0.8847,0.0000
4.5755,0.8848,0.0000
4.5810,0.8848,0.0000
4.5865,0.8847,0.0000
4.5920,0.8847,0.0000
4.5975,0.8845,0.0000
4.6030,0.8843,0.0000
4.6085,0.8841,0.0000
4.6140,0.8839,0.0000
4.6195,0.8838,0.0000
4.6250,0.8838,0.0000
4.6305,0.8837,0.0000
4.6360,0.8837,0.0000
4.6415,0.8837,0.0000
4.6470,0.8837,0.0000
4.6525,0.8837,0.0000
4.6580,0.8838,0.0000
4.6635,0.8838,0.0000
4.6690,0.8838,0.0000
4.6745,0.8837,0.0000
4.6800,0.8836,0.0000
4.6855,0.8834,0.0000
4.6910,0.8833,0.0000
4.6965,0.8832,0.0000
4.7020,0.8830,0.0000
4.7075,0.8828,0.0000
4.7130,0.8826,0.0000
4.7185,0.8825,0.0000
4.7240,0.8824,0.0000
4.7295,0.8824,0.0000
4.7350,0.8825,0.0000
4.7405,0.8826,0.0000
4.7460,0.8828,0.0000
4.7515,0.8830,0.0000
4.7570,0.8832,0.0000
4.7625,0.8833,0.0000
4.7680,0.8835,0.0000
4.7735,0.8836,0.0000
4.7790,0.8837,0.0000
4.7845,0.8837,0.0000
4.7900,0.8837,0.0000
4.7955,0.8837,0.0000
4.8010,0.8836,0.0000
4.8065,0.8835,0.0000
4.8120,0.8834,0.0000
4.8175,0.8832,0.0000
4.8230,0.8831,0.0000
4.8285,0.8831,0.0000
4.8340,0.8830,0.0000
4.8395,0.8830,0.0000
4.8450,0.8830,0.0000
4.8505,0.8831,0.0000
4.8560,0.8833,0.0000
4.8615,0.8834,0.0000
4.8670,0.8835,0.0000
4.8725,0.8835,0.0000
4.8780,0.8835,0.0000
4.8835,0.8835,0.0000
4.8890,0.8835,0.0000
4.8945,0.8835,0.0000
4.9000,0.8835,0.0000
4.9055,0.8836,0.0000
4.9110,0.8836,0.0000
4.9165,0.8836,0.0000
4.9220,0.8837,0.0000
4.9275,0.8837,0.0000
4.9330,0.8837,0.0000
4.9385,0.8837,0.0000
4.9440,0.8838,0.0000
4.9495,0.8838,0.0000
4.9550,0.8838,0.0000
4.9605,0.8839,0.0000
4.9660,0.8839,0.0000
4.9715,0.8839,0.0000
4.9770,0.8840,0.0000
4.9825,0.8840,0.0000
4.9880,0.8841,0.0000
4.9935,0.8841,0.0000
4.9990,0.8841,0.0000
5.0045,0.8841,0.0000
5.0100,0.8841,0.0000
5.0155,0.8841,0.0000
5.0210,0.8841,0.0000
5.0265,0.8841,0.0000
5.0320,0.8841,0.0000
5.0375,0.8841,0.0000
5.0430,0.8841,0.0000
5.0485,0.8841,0.0000
5.0540,0.8841,0.0000
5.0595,0.8841,0.0000
5.0650,0.8841,0.0000
5.0705,0.8841,0.0000
5.0760,0.8841,0.0000
5.0815,0.8841,0.0000
5.0870,0.8841,0.0000
5.0925,0.8841,0.0000
5.0980,0.8841,0.0000
5.1035,0.8841,0.0000
5.1090,0.8841,0.0000
5.1145,0.8841,0.0000
5.1200,0.8841,0.0000
5.1255,0.8841,0.0000
5.1310,0.8841,0.0000
5.1365,0.8841,0.0000
5.1420,0.8841,0.0000
5.1475,0.8841,0.0000
5.1530,0.8841,0.0000
5.1585,0.8841,0.0000
5.1640,0.8841,0.0000
5.1695,0.8841,0.0000
